2018,竹原秀一,城山,2:04.09,2018年08月18日(土)
2019,竹原秀一,はるおか赤間,2:00.10,2020年02月08日(土)
2020,竹原秀一,はるおか赤間,1:58.88,2020年12月06日(日)
2021,竹原秀一,はるおか赤間,1:57.33,2022年02月12日(土)
2022,竹原秀一,JPN,1:57.00,2022年08月26日(金)
2016,西小野皓大,メルヘン鹿屋,2:07.46,2017年02月11日(土)
2017,西小野皓大,鹿・鹿屋東,2:04.39,2017年08月18日(金)
2018,西小野皓大,メルヘン鹿屋,2:01.50,2019年02月09日(土)
2019,西小野皓大,メルヘン姶良,2:00.53,2020年02月08日(土)
2020,西小野皓大,鹿児島情報高,1:59.64,2021年03月06日(土)
2021,西小野皓大,メルヘン姶良,1:58.75,2022年03月05日(土)
2022,西小野皓大,中京大,1:57.74,2022年08月29日(月)
2017,眞野秀成,湘南工大附,2:01.76,2018年02月18日(日)
2018,眞野秀成,湘南工大附,2:01.28,2018年04月06日(金)
2019,眞野秀成,日本大,2:00.03,2020年01月25日(土)
2020,眞野秀成,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,1:59.13,2021年02月07日(日)
2021,眞野秀成,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,1:58.30,2022年03月05日(土)
2022,眞野秀成,日本大,1:57.78,2022年06月19日(日)
2016,栁川大樹,SPﾎｳﾄｸ金沢,2:05.33,2017年02月19日(日)
2017,栁川大樹,田浦,2:02.23,2017年08月18日(金)
2018,栁川大樹,SPﾎｳﾄｸ金沢,2:01.44,2018年08月25日(土)
2019,栁川大樹,SPﾎｳﾄｸ金沢,1:59.55,2019年08月24日(土)
2020,栁川大樹,SPﾎｳﾄｸ金沢,1:59.53,2021年02月07日(日)
2021,栁川大樹,明治大,1:59.21,2021年10月08日(金)
2022,栁川大樹,明治大,1:58.76,2022年08月29日(月)
2019,小方颯,日大高,2:03.00,2019年09月22日(日)
2021,小方颯,イトマン港北,2:00.79,2022年02月12日(土)
2022,小方颯,イトマン港北,1:58.93,2022年05月01日(日)
2017,山下結生,知多中部,2:07.24,2017年08月18日(金)
2018,山下結生,豊川高,2:06.02,2019年01月26日(土)
2019,山下結生,豊川高,2:02.90,2019年09月23日(月)
2020,山下結生,豊川高,2:00.44,2021年03月06日(土)
2021,山下結生,立教大学,2:00.07,2022年03月05日(土)
2022,山下結生,立教大学,1:58.99,2022年05月01日(日)
2012,内藤良太,入間野田,2:07.26,2012年07月23日(月)
2012,内藤良太,入間野田,2:07.40,2012年08月22日(水)
2013,内藤良太,スウィン大宮,2:03.82,2014年02月08日(土)
2014,内藤良太,埼  玉,2:02.60,2014年09月12日(金)
2015,内藤良太,埼玉栄,2:03.20,2015年07月25日(土)
2016,内藤良太,法政大,2:02.33,2016年09月02日(金)
2017,内藤良太,法政大,1:59.22,2017年09月01日(金)
