2017,井本一輝,イ ト マ ン,3:57.46,2017年08月25日(金)
2018,井本一輝,イ ト マ ン,3:55.78,2019年01月19日(土)
2019,井本一輝,四條畷学園,3:53.54,2019年08月17日(土)
2020,井本一輝,ｲﾄﾏﾝ東京,3:49.89,2021年02月06日(土)
2021,井本一輝,イトマン東京,3:49.41,2022年01月22日(土)
2022,井本一輝,中央大,3:48.71,2022年08月29日(月)
2018,田渕海斗,日大藤沢,4:03.48,2018年06月24日(日)
2019,田渕海斗,日大藤沢,3:58.64,2019年08月17日(土)
2021,田渕海斗,NECGSC溝の口,3:49.29,2021年06月05日(土)
2022,田渕海斗,神奈川,3:49.63,2022年09月17日(土)
2014,尾﨑健太,御堂,4:02.40,2014年08月23日(土)
2015,尾﨑健太,東京立正,4:02.15,2015年06月28日(日)
2016,尾﨑健太,ｾﾝﾄﾗﾙ福生,3:56.27,2016年08月25日(木)
2017,尾﨑健太,ｾﾝﾄﾗﾙ福生,3:54.88,2017年08月25日(金)
2018,尾﨑健太,日本大,3:57.07,2018年06月30日(土)
2019,尾﨑健太,日本大,3:54.05,2020年01月25日(土)
2020,尾﨑健太,日本大,3:51.80,2021年01月23日(土)
2021,尾﨑健太,日本大,3:49.62,2021年10月08日(金)
2022,尾﨑健太,千　葉,3:50.20,2022年09月17日(土)
2010,江原騎士,フィッツ竜王,4:04.01,2010年04月13日(火)
2011,江原騎士,フィッツ竜王,4:00.50,2011年04月10日(日)
2012,江原騎士,山梨学院大,3:51.82,2012年09月07日(金)
2013,江原騎士,山梨学院大,3:49.83,2013年09月06日(金)
2014,江原騎士,山　梨,3:49.86,2014年09月12日(金)
2015,江原騎士,山梨学院大,3:48.47,2016年01月31日(日)
2016,江原騎士,自衛隊,3:47.43,2016年04月04日(月)
2017,江原騎士,山　梨,3:47.18,2017年09月16日(土)
2018,江原騎士,自衛隊,3:46.64,2018年04月03日(火)
2019,江原騎士,自衛隊,3:48.07,2019年04月02日(火)
2020,江原騎士,自衛隊,3:50.36,2021年02月06日(土)
2021,江原騎士,ＳＷＡＮＳ,3:47.74,2022年03月04日(金)
2022,江原騎士,山　梨,3:50.29,2022年09月17日(土)
2017,黒川紫唯,堺市立野田,3:58.52,2017年08月19日(土)
2018,黒川紫唯,四條畷学園,3:54.34,2018年08月17日(金)
2019,黒川紫唯,ｲﾄﾏﾝ富田林,3:50.67,2019年08月25日(日)
