2012,白井璃緒,日本,1:03.88,2012年08月26日(日)
2013,白井璃緒,日本,1:02.32,2013年08月30日(金)
2014,白井璃緒,日本,1:01.82,2014年08月27日(水)
2015,白井璃緒,日本,1:01.50,2016年02月14日(日)
2016,白井璃緒,宝塚東,1:01.40,2016年08月18日(木)
2017,白井璃緒,日本,1:01.18,2017年04月14日(金)
2018,白井璃緒,東洋大,1:00.66,2019年02月16日(土)
2019,白井璃緒,東洋大,59.43,2019年09月07日(土)
2020,白井璃緒,東洋大,1:00.46,2021年01月22日(金)
2021,白井璃緒,東洋大学,1:00.07,2022年03月03日(木)
2022,白井璃緒,ミズノ,1:00.01,2022年04月29日(金)
2014,秀野由光,五百木ＳＣ,1:05.48,2015年02月08日(日)
2015,秀野由光,五百木ＳＣ,1:03.56,2016年02月14日(日)
2016,秀野由光,愛　媛,1:02.98,2016年09月10日(土)
2017,秀野由光,新田高,1:02.03,2017年08月18日(金)
2018,秀野由光,新田高,1:02.37,2018年08月26日(日)
2019,秀野由光,新田高,1:01.94,2019年08月18日(日)
2020,秀野由光,神奈川大,1:01.37,2020年12月04日(金)
2021,秀野由光,神奈川大,1:01.28,2021年10月10日(日)
2022,秀野由光,神奈川大,1:00.84,2022年08月08日(月)
2018,長岡愛海,天童ＳＳ,1:03.29,2019年03月21日(木)
2019,長岡愛海,天童ＳＳ,1:02.76,2019年08月26日(月)
2020,長岡愛海,山形ＤＣ,1:01.47,2021年02月05日(金)
2021,長岡愛海,山形商業,1:01.19,2021年08月18日(水)
2022,長岡愛海,山形商業,1:00.92,2022年07月21日(木)
2011,小西杏奈,東・望海,1:03.59,2011年08月23日(火)
2012,小西杏奈,豊川高,1:02.51,2013年01月19日(土)
2013,小西杏奈,豊川高,1:01.61,2014年01月26日(日)
2014,小西杏奈,豊川高,1:01.62,2014年08月18日(月)
2015,小西杏奈,中京大,1:00.85,2015年09月06日(日)
2016,小西杏奈,中京大,1:00.65,2016年04月07日(木)
2017,小西杏奈,中京大,1:00.33,2017年08月23日(水)
2018,小西杏奈,中京大,59.62,2018年04月05日(木)
2019,小西杏奈,森孝西小,1:00.74,2019年05月31日(金)
2020,小西杏奈,森孝西小,1:00.43,2020年12月04日(金)
2021,小西杏奈,JPN,59.75,2021年07月30日(金)
2022,小西杏奈,ガスワン,1:00.93,2022年04月29日(金)
2019,山本千晶,ﾀﾞﾝﾛｯﾌﾟSC,1:05.22,2019年08月23日(金)
2020,山本千晶,ﾀﾞﾝﾛｯﾌﾟSC,1:03.20,2021年02月21日(日)
2021,山本千晶,ﾀﾞﾝﾛｯﾌﾟSC,1:01.51,2022年03月03日(木)
2022,山本千晶,ﾀﾞﾝﾛｯﾌﾟSC,1:01.03,2022年04月29日(金)
2012,古林毬菜,山形ＳＣ,1:03.05,2012年08月29日(水)
2013,古林毬菜,日大山形,1:03.68,2013年08月18日(日)
2014,古林毬菜,日大山形,1:03.22,2014年07月19日(土)
2015,古林毬菜,日大山形,1:02.83,2015年07月18日(土)
2016,古林毬菜,神奈川大,1:02.10,2017年02月18日(土)
2016,古林毬菜,神奈川大,1:04.17,2016年07月31日(日)
2017,古林毬菜,神奈川大,1:02.09,2018年02月17日(土)
2018,古林毬菜,神奈川大,1:01.47,2018年11月23日(金)
2019,古林毬菜,山　形,1:00.36,2019年09月15日(日)
2020,古林毬菜,京急電鉄,1:00.67,2020年12月04日(金)
2021,古林毬菜,神奈川大学AD,1:00.77,2022年03月03日(木)
2022,古林毬菜,神奈川大学AD,1:01.09,2022年04月29日(金)
2020,水野柚希,スウィン大教,1:06.81,2020年09月06日(日)
2021,水野柚希,スウィン大教,1:01.62,2022年03月03日(木)
2022,水野柚希,JPN,1:01.14,2022年08月27日(土)
2015,竹葉智子,田柄ＳＣ,1:05.18,2016年01月31日(日)
2016,竹葉智子,田柄ＳＣ,1:05.49,2016年05月14日(土)
2017,竹葉智子,田柄ＳＣ,1:04.02,2017年11月25日(土)
2018,竹葉智子,田柄,1:02.13,2018年07月22日(日)
2019,竹葉智子,田柄ＳＣ,1:02.06,2019年04月03日(水)
2020,竹葉智子,田柄ＳＣ,1:02.57,2020年12月04日(金)
2021,竹葉智子,目黒日大,1:01.92,2021年08月18日(水)
2022,竹葉智子,中京大,1:01.36,2022年07月10日(日)
2013,酒井夏海,アテナＡＭＣ,1:03.92,2013年08月26日(月)
2014,酒井夏海,さいたま土合,1:02.22,2014年08月23日(土)
2015,酒井夏海,ＪＡＰＡＮ,1:01.32,2015年05月22日(金)
2016,酒井夏海,ＪＡＰＡＮ,1:00.12,2016年04月07日(木)
2017,酒井夏海,ＪＡＰＡＮ,59.91,2017年08月24日(木)
2018,酒井夏海,ＪＡＰＡＮ,59.27,2018年08月22日(水)
2019,酒井夏海,埼  玉,59.54,2019年09月16日(月)
2020,酒井夏海,スウィン美園,59.54,2020年12月04日(金)
2021,酒井夏海,スウィン美園,1:00.28,2021年04月05日(月)
2022,酒井夏海,東洋大,1:01.41,2022年05月22日(日)
2018,弘中花音,周南ＳＣ,1:04.78,2019年02月10日(日)
2019,弘中花音,周南ＳＣ,1:03.63,2019年12月08日(日)
2020,弘中花音,周南ＳＣ,1:03.35,2020年09月13日(日)
2021,弘中花音,イ ト マ ン,1:02.34,2021年08月26日(木)
2022,弘中花音,四條畷学園,1:01.52,2022年08月18日(木)
2008,赤瀬紗也香,川崎橘,1:03.03,2008年08月23日(土)
2009,赤瀬紗也香,川崎橘,1:01.69,2009年08月23日(日)
2010,赤瀬紗也香,神奈川,1:01.06,2010年09月12日(日)
2011,赤瀬紗也香,神奈川,1:00.81,2011年09月11日(日)
2012,赤瀬紗也香,ＳＡ新城,1:02.27,2012年04月04日(水)
2013,赤瀬紗也香,日本体育大,1:00.48,2014年02月01日(土)
2014,赤瀬紗也香,日本体育大,1:00.47,2014年09月06日(土)
2015,赤瀬紗也香,日本体育大,1:00.83,2015年04月09日(木)
2016,赤瀬紗也香,神奈川,1:00.58,2016年09月10日(土)
2017,赤瀬紗也香,神奈川,1:00.88,2017年09月16日(土)
2018,赤瀬紗也香,ANAAS,1:00.43,2018年05月25日(金)
2019,赤瀬紗也香,ANAAS,1:00.99,2019年04月04日(木)
2020,赤瀬紗也香,ANAAS,1:01.62,2021年02月05日(金)
2021,赤瀬紗也香,ＡＮＡＡＳ,1:00.85,2021年04月05日(月)
2022,赤瀬紗也香,神奈川,1:02.21,2022年09月19日(月)
2008,諸貫瑛美,春日部共栄,1:04.47,2008年06月27日(金)
2009,諸貫瑛美,春日部共栄,1:03.28,2009年08月18日(火)
2010,諸貫瑛美,埼  玉,1:02.68,2010年09月12日(日)
2011,諸貫瑛美,筑波大,1:01.86,2011年08月08日(月)
2011,諸貫瑛美,筑波大,1:02.11,2011年06月19日(日)
2012,諸貫瑛美,筑波大,1:01.59,2012年09月08日(土)
2012,諸貫瑛美,筑波大,1:02.29,2012年07月01日(日)
2013,諸貫瑛美,筑波大,1:01.35,2013年05月24日(金)
2014,諸貫瑛美,埼  玉,1:00.90,2014年09月13日(土)
2015,諸貫瑛美,スウィン館林,1:00.25,2015年08月01日(土)
2016,諸貫瑛美,群  馬,1:00.32,2016年09月10日(土)
2017,諸貫瑛美,スウィン館林,1:00.17,2017年08月05日(土)
2018,諸貫瑛美,ミキハウス,59.77,2018年05月25日(金)
2019,諸貫瑛美,埼  玉,1:00.14,2019年09月15日(日)
2020,諸貫瑛美,ミキハウス,1:01.41,2021年02月05日(金)
2021,諸貫瑛美,ミキハウス,1:00.92,2021年04月04日(日)
2009,高橋美紀,みなとSS,1:05.75,2009年11月23日(月)
2010,高橋美紀,みなとＳＳ,1:04.38,2010年06月13日(日)
2011,高橋美紀,愛み大瑞穂,1:03.72,2011年08月29日(月)
2012,高橋美紀,愛み大瑞穂,1:02.71,2012年06月23日(土)
2013,高橋美紀,愛み大瑞穂,1:02.29,2013年08月18日(日)
2014,高橋美紀,中京大,1:01.81,2014年09月07日(日)
2015,高橋美紀,中京大,1:01.42,2015年09月06日(日)
2016,高橋美紀,中京大,1:00.90,2016年09月04日(日)
2017,高橋美紀,中京大,1:00.80,2017年05月19日(金)
2018,高橋美紀,桜小,1:01.13,2018年04月04日(水)
2019,高橋美紀,桜小,1:00.87,2019年11月10日(日)
2020,高橋美紀,桜小,1:01.01,2021年02月05日(金)
2021,高橋美紀,林テレンプ,1:00.97,2021年04月04日(日)
2022,高橋美紀,林テレンプ,1:02.06,2022年04月29日(金)
2017,佐々木美莉,スウィン鷲宮,1:04.38,2018年02月17日(土)
2018,佐々木美莉,スウィン鷲宮,1:03.15,2019年02月16日(土)
2019,佐々木美莉,スウィン鷲宮,1:02.77,2019年11月22日(金)
2020,佐々木美莉,スウィン鷲宮,1:03.89,2020年09月06日(日)
2021,佐々木美莉,スウィン鷲宮,1:01.19,2021年08月26日(木)
2022,佐々木美莉,スウィン鷲宮,1:01.89,2022年04月29日(金)
2014,伊与田萌々,長根台小,1:05.41,2014年10月05日(日)
2015,伊与田萌々,長根台小,1:03.66,2015年09月20日(日)
2016,伊与田萌々,豊川高,1:03.12,2016年08月19日(金)
2017,伊与田萌々,豊川高,1:04.09,2017年05月28日(日)
2018,伊与田萌々,豊川高,1:02.60,2018年08月20日(月)
2019,伊与田萌々,中京大,1:03.33,2019年11月03日(日)
2020,伊与田萌々,中京大,1:00.94,2021年02月05日(金)
2010,竹内澪乃,トピーアヤセ,1:05.26,2010年09月20日(月)
2011,竹内澪乃,トピーアヤセ,1:04.54,2011年07月03日(日)
2012,竹内澪乃,綾北,1:02.78,2012年08月23日(木)
2013,竹内澪乃,トピーアヤセ,1:02.25,2013年05月24日(金)
2014,竹内澪乃,湘南工大附,1:03.84,2014年06月14日(土)
2015,竹内澪乃,トピーアヤセ,1:03.51,2016年02月20日(土)
2016,竹内澪乃,海自横須賀,1:02.62,2016年06月24日(金)
2017,竹内澪乃,日本体育大,1:02.98,2017年09月03日(日)
2018,竹内澪乃,日本体育大,1:02.34,2018年09月09日(日)
2019,竹内澪乃,日本体育大,1:01.38,2019年09月07日(土)
2020,竹内澪乃,日本体育大,1:01.24,2020年10月04日(日)
2010,湯原利佳,Nalu Aquatic,1:05.69,2010年08月07日(土)
2011,湯原利佳,Nalu Aquatic,1:05.05,2011年05月15日(日)
2012,湯原利佳,Nalu Aquatic,1:02.93,2012年08月29日(水)
2013,湯原利佳,土気南,1:03.36,2013年08月23日(金)
2014,湯原利佳,渋谷幕張,1:02.11,2014年08月18日(月)
2015,湯原利佳,千　葉,1:01.93,2015年09月13日(日)
2016,湯原利佳,渋谷幕張,1:01.88,2016年08月18日(木)
2017,湯原利佳,明治大,1:01.59,2017年09月03日(日)
2018,湯原利佳,明治大,1:00.95,2018年09月09日(日)
2019,湯原利佳,明治大,1:01.33,2019年08月05日(月)
2020,湯原利佳,明治大,1:01.40,2020年10月04日(日)
2008,竹村幸,近畿大,1:01.81,2008年09月07日(日)
2009,竹村幸,大    阪,1:01.40,2009年09月12日(土)
2010,竹村幸,イ ト マ ン,1:00.46,2010年04月15日(木)
2011,竹村幸,近畿大学,1:00.95,2011年09月04日(日)
2012,竹村幸,イ ト マ ン,1:01.41,2012年04月04日(水)
2013,竹村幸,大　阪,1:02.01,2013年09月14日(土)
2014,竹村幸,イ ト マ ン,1:00.77,2014年04月11日(金)
2015,竹村幸,イ ト マ ン,1:00.80,2016年02月14日(日)
2016,竹村幸,イ ト マ ン,1:00.18,2016年04月07日(木)
2017,竹村幸,イ ト マ ン,1:00.73,2017年04月14日(金)
2018,竹村幸,イ ト マ ン,1:01.08,2018年04月05日(木)
2019,竹村幸,イ ト マ ン,1:01.27,2019年04月03日(水)
2020,竹村幸,イ ト マ ン,1:02.00,2020年12月04日(金)
2014,池江璃花子,ﾙﾈｻﾝｽ亀戸,1:04.24,2014年05月11日(日)
2015,池江璃花子,ﾙﾈｻﾝｽ亀戸,1:03.12,2015年05月10日(日)
2016,池江璃花子,ﾙﾈｻﾝｽ亀戸,1:03.62,2016年08月26日(金)
2017,池江璃花子,ﾙﾈｻﾝｽ亀戸,1:01.46,2018年02月17日(土)
2018,池江璃花子,ルネサンス,1:00.53,2018年11月23日(金)
2021,池江璃花子,ＪＡＰＡＮ,1:02.02,2021年05月23日(日)
2009,寺本瑠美,名鉄S新瀬戸,1:05.41,2009年09月20日(日)
2010,寺本瑠美,品野,1:04.33,2010年08月23日(月)
2011,寺本瑠美,名鉄Ｓ新瀬戸,1:03.35,2012年02月04日(土)
2012,寺本瑠美,愛み大瑞穂,1:03.07,2012年06月03日(日)
2013,寺本瑠美,愛み大瑞穂,1:02.66,2013年08月18日(日)
2014,寺本瑠美,愛み大瑞穂,1:02.95,2014年08月18日(月)
2015,寺本瑠美,神奈川大,1:02.68,2016年02月20日(土)
2016,寺本瑠美,神奈川大,1:01.46,2016年07月10日(日)
2017,寺本瑠美,神奈川大,1:01.27,2018年02月17日(土)
2018,寺本瑠美,神奈川大,1:00.61,2018年09月09日(日)
2008,竹迫麻澄,KL春日井,1:05.46,2008年09月21日(日)
2009,竹迫麻澄,中京大中京高,1:04.19,2009年07月05日(日)
2010,竹迫麻澄,中京大中京高,1:04.77,2010年06月26日(土)
2011,竹迫麻澄,中京大中京高,1:03.53,2011年08月18日(木)
