2008,入江陵介,近畿大,53.93,2008年09月07日(日)
2009,入江陵介,大    阪,52.37,2009年09月12日(土)
2010,入江陵介,大　阪,53.09,2010年09月12日(日)
2011,入江陵介,近畿大学,52.83,2011年09月03日(土)
2012,入江陵介,ＪＡＰＡＮ,52.91,2012年04月04日(水)
2013,入江陵介,ＪＡＰＡＮ,50.71,2013年08月10日(土)
2014,入江陵介,ＪＡＰＡＮ,52.34,2014年09月21日(日)
2015,入江陵介,ＪＡＰＡＮ,52.99,2015年04月08日(水)
2016,入江陵介,ＪＡＰＡＮ,53.21,2016年08月07日(日)
2017,入江陵介,ｲﾄﾏﾝﾄｳｼﾝ,53.02,2017年07月24日(月)
2018,入江陵介,ｲﾄﾏﾝﾄｳｼﾝ,52.53,2018年08月19日(日)
2019,入江陵介,ｲﾄﾏﾝﾄｳｼﾝ,52.59,2020年01月24日(金)
2020,入江陵介,ｲﾄﾏﾝﾄｳｼﾝ,53.04,2020年12月04日(金)
2021,入江陵介,イトマン東進,52.94,2022年03月03日(木)
2022,入江陵介,JPN,52.83,2022年06月21日(火)
2016,栁川大樹,田浦,58.15,2016年08月19日(金)
2017,栁川大樹,田浦,56.88,2017年08月19日(土)
2018,栁川大樹,神奈川,55.80,2018年09月16日(日)
2019,栁川大樹,神奈川,55.34,2019年09月16日(月)
2020,栁川大樹,SPﾎｳﾄｸ金沢,55.08,2020年09月20日(日)
2021,栁川大樹,SPﾎｳﾄｸ金沢,54.90,2021年11月14日(日)
2022,栁川大樹,明治大,54.35,2022年08月31日(水)
2008,金子雅紀,細田学園,59.49,2008年08月19日(火)
2009,金子雅紀,細田学園,56.87,2009年08月18日(火)
2010,金子雅紀,筑波大,56.31,2010年09月04日(土)
2011,金子雅紀,筑波大,55.88,2011年04月09日(土)
2012,金子雅紀,筑波大,55.17,2012年09月08日(土)
2013,金子雅紀,筑波大,54.62,2013年05月24日(金)
2014,金子雅紀,日本,54.21,2015年02月21日(土)
2015,金子雅紀,日本,53.56,2015年04月08日(水)
2016,金子雅紀,日本,53.95,2016年04月05日(火)
2017,金子雅紀,ｲﾄﾏﾝﾄｳｼﾝ,53.80,2017年04月14日(金)
2018,金子雅紀,ｲﾄﾏﾝﾄｳｼﾝ,54.10,2018年04月04日(水)
2019,金子雅紀,ｲﾄﾏﾝﾄｳｼﾝ,54.12,2020年02月09日(日)
2020,金子雅紀,ｲﾄﾏﾝﾄｳｼﾝ,54.04,2021年03月05日(金)
2021,金子雅紀,イトマン東進,54.00,2021年04月04日(日)
2022,金子雅紀,イトマン東進,54.42,2022年04月29日(金)
2016,眞野秀成,海自横須賀,58.68,2016年08月28日(日)
2017,眞野秀成,湘南工大附,56.89,2018年02月17日(土)
2018,眞野秀成,湘南工大附,56.25,2018年08月18日(土)
2019,眞野秀成,日本大,55.56,2020年01月24日(金)
2020,眞野秀成,日本大,55.17,2020年10月03日(土)
2021,眞野秀成,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,55.84,2021年12月12日(日)
2022,眞野秀成,日本大,54.47,2022年08月31日(水)
2009,加藤理,出雲三,58.60,2009年08月23日(日)
2010,加藤理,ＪＳＳ出雲,58.32,2010年06月20日(日)
2011,加藤理,出雲西,57.42,2011年07月24日(日)
2012,加藤理,島根ＳＳ出雲,57.17,2012年08月29日(水)
2013,加藤理,島根SS松江,57.35,2013年06月15日(土)
2014,加藤理,大阪体育大学,59.34,2014年05月04日(日)
2015,加藤理,福岡大,57.42,2016年02月14日(日)
2016,加藤理,福岡大,56.92,2016年04月05日(火)
2017,加藤理,福岡大,56.38,2018年02月11日(日)
2019,加藤理,鹿児島,55.14,2019年09月15日(日)
2020,加藤理,東兵庫,55.03,2020年07月05日(日)
2021,加藤理,山陰ﾊﾟﾅｿﾆｯｸ,54.90,2021年04月04日(日)
2022,加藤理,鹿児島,54.59,2022年09月18日(日)
2016,三浦玲央,甘楽,58.66,2016年07月28日(木)
2017,三浦玲央,群  馬,57.71,2017年09月16日(土)
2018,三浦玲央,高崎,56.50,2018年08月18日(土)
2019,三浦玲央,スウィン吉井,56.26,2019年05月31日(金)
2020,三浦玲央,筑波大,56.07,2020年10月04日(日)
2021,三浦玲央,筑波大学,55.75,2022年03月03日(木)
2022,三浦玲央,筑波大,54.62,2022年08月31日(水)
2012,内藤良太,入間野田,58.82,2012年07月25日(水)
2012,内藤良太,入間野田,59.06,2012年08月23日(木)
2013,内藤良太,スウィン大宮,56.72,2014年02月09日(日)
2014,内藤良太,スウィン大宮,56.10,2014年08月30日(土)
2015,内藤良太,スウィン大宮,56.55,2016年02月14日(日)
2016,内藤良太,スウィン大宮,56.37,2017年02月18日(土)
2017,内藤良太,法政大,55.20,2017年09月02日(土)
2018,内藤良太,スウィン大宮,54.74,2018年04月03日(火)
2019,内藤良太,スウィン大宮,55.31,2019年04月03日(水)
2020,内藤良太,スウィン大宮,54.45,2021年02月05日(金)
2021,内藤良太,スウィン大宮,54.42,2021年06月04日(金)
2022,内藤良太,埼　玉,54.69,2022年09月18日(日)
2016,松本周也,伊東高校,59.11,2017年02月04日(土)
2017,松本周也,伊東高校,57.73,2017年07月21日(金)
2018,松本周也,伊東高校,56.79,2018年07月29日(日)
2019,松本周也,静　岡,57.30,2019年09月15日(日)
2020,松本周也,中京大,55.76,2020年10月03日(土)
2021,松本周也,中京大,55.82,2021年10月09日(土)
2022,松本周也,静　岡,54.90,2022年09月19日(月)
2015,井野竜佳,大　阪,58.53,2015年09月12日(土)
2016,井野竜佳,大阪水泳学校,57.46,2016年11月19日(土)
2017,井野竜佳,大阪水泳学校,56.79,2017年08月26日(土)
2018,井野竜佳,近畿大学,55.94,2018年09月08日(土)
2019,井野竜佳,近畿大学,55.73,2020年01月26日(日)
2020,井野竜佳,近畿大学,55.41,2020年10月04日(日)
2021,井野竜佳,近畿大,54.53,2021年10月10日(日)
2022,井野竜佳,大　阪,54.95,2022年09月19日(月)
2017,坂井聖人,早稲田大,54.70,2017年09月02日(土)
2018,坂井聖人,ＪＰＮ　Ｂ,54.48,2018年05月25日(金)
2019,坂井聖人,福  岡,54.96,2019年09月16日(月)
2020,坂井聖人,ＪＰＮ　Ｂ,55.74,2020年08月28日(金)
2021,坂井聖人,ＳＥＩＫＯ,55.19,2021年06月04日(金)
2022,坂井聖人,福　岡,54.97,2022年09月18日(日)
2008,長谷川純矢,島田ﾁｬﾝﾌﾟ,1:00.19,2008年10月12日(日)
2009,長谷川純矢,島田,56.92,2009年08月18日(火)
2010,長谷川純矢,静　岡,57.21,2010年09月12日(日)
2011,長谷川純矢,島田,56.72,2011年08月18日(木)
2012,長谷川純矢,中京大,55.88,2013年01月27日(日)
2013,長谷川純矢,中京大,55.43,2013年07月28日(日)
2014,長谷川純矢,中京大,54.93,2014年06月20日(金)
2015,長谷川純矢,中京大,53.77,2015年07月05日(日)
2016,長谷川純矢,ミキハウス,53.49,2016年04月06日(水)
2017,長谷川純矢,静　岡,54.22,2017年09月16日(土)
2018,長谷川純矢,ミキハウス,53.95,2018年09月02日(日)
2019,長谷川純矢,ミキハウス,55.23,2020年01月26日(日)
2020,長谷川純矢,ミキハウス,54.74,2021年03月07日(日)
2021,長谷川純矢,ミキハウス,53.97,2021年04月04日(日)
2008,砂間敬太,ｲﾄﾏﾝ,58.03,2009年01月24日(土)
2009,砂間敬太,ｲﾄﾏﾝ,56.92,2009年08月29日(土)
2010,砂間敬太,奈  良,56.94,2010年09月11日(土)
2011,砂間敬太,天理高校,56.36,2011年08月30日(火)
2012,砂間敬太,天理高校,55.12,2012年08月30日(木)
2013,砂間敬太,奈  良,54.79,2013年09月15日(日)
2014,砂間敬太,中央大,54.96,2014年09月07日(日)
2015,砂間敬太,中央大,54.93,2015年09月05日(土)
2016,砂間敬太,イ ト マ ン,54.36,2016年04月05日(火)
2017,砂間敬太,中央大,54.58,2017年09月02日(土)
2018,砂間敬太,ｲﾄﾏﾝﾄｳｼﾝ,55.09,2018年04月03日(火)
2019,砂間敬太,ｲﾄﾏﾝﾄｳｼﾝ,54.48,2020年02月01日(土)
2020,砂間敬太,ｲﾄﾏﾝﾄｳｼﾝ,54.81,2020年11月08日(日)
2021,砂間敬太,ＪＡＰＡＮ,54.05,2021年06月26日(土)
2022,砂間敬太,イトマン東進,56.41,2022年06月26日(日)
2008,山崎貴大,金沢,56.54,2008年08月18日(月)
2009,山崎貴大,JSS粟崎,56.40,2009年06月05日(金)
2010,山崎貴大,金沢高校,56.29,2010年08月18日(水)
