2014,池江璃花子,ﾙﾈｻﾝｽ亀戸,26.71,2015年02月27日(金)
2015,池江璃花子,ﾙﾈｻﾝｽ亀戸,26.17,2015年10月29日(木)
2016,池江璃花子,ﾙﾈｻﾝｽ亀戸,25.50,2016年07月10日(日)
2017,池江璃花子,ﾙﾈｻﾝｽ亀戸,25.44,2018年02月18日(日)
2018,池江璃花子,淑徳巣鴨,25.25,2018年05月24日(木)
2020,池江璃花子,ルネサンス,25.77,2021年02月21日(日)
2021,池江璃花子,ルネサンス,25.56,2021年04月10日(土)
2022,池江璃花子,ルネサンス,25.49,2022年04月28日(木)
2018,廣下菜月,尾鷲高,28.21,2019年02月17日(日)
2019,廣下菜月,尾鷲高,27.11,2020年02月16日(日)
2020,廣下菜月,尾鷲高,26.97,2020年10月04日(日)
2021,廣下菜月,中京大学,26.57,2022年03月02日(水)
2022,廣下菜月,中京大,26.40,2022年07月02日(土)
2016,相馬あい,中京大,28.50,2016年05月14日(土)
2017,相馬あい,中京大,26.56,2018年02月18日(日)
2018,相馬あい,中京大,26.42,2018年05月24日(木)
2019,相馬あい,中京大,26.13,2019年08月03日(土)
2020,相馬あい,ミキハウス,26.47,2021年02月04日(木)
2021,相馬あい,ミキハウス,25.76,2022年03月02日(水)
2022,相馬あい,ミキハウス,26.42,2022年04月28日(木)
2014,津田萌咲,ｲﾄﾏﾝ富田林,28.85,2015年01月18日(日)
2015,津田萌咲,ｲﾄﾏﾝ富田林,28.07,2015年10月29日(木)
2016,津田萌咲,イ ト マ ン,28.00,2016年05月21日(土)
2017,津田萌咲,イ ト マ ン,27.87,2017年05月20日(土)
2018,津田萌咲,イ ト マ ン,27.42,2018年04月08日(日)
2019,津田萌咲,新潟医福大,26.75,2020年02月16日(日)
2020,津田萌咲,新潟医福大,26.67,2021年02月04日(木)
2021,津田萌咲,新潟医福大,26.35,2021年04月10日(土)
2022,津田萌咲,新潟医福大,26.70,2022年05月28日(土)
2012,大本里佳,イ ト マ ン,28.29,2012年06月03日(日)
2016,大本里佳,中央大,27.59,2017年02月11日(土)
2017,大本里佳,中央大,28.18,2018年02月10日(土)
2018,大本里佳,イ ト マ ン,26.99,2019年02月09日(土)
2019,大本里佳,中央大,26.38,2019年05月30日(木)
2020,大本里佳,ANAｲﾄﾏﾝ,27.23,2020年11月07日(土)
2021,大本里佳,ＪＡＰＡＮ,27.22,2021年06月03日(木)
