2013,池江璃花子,ﾙﾈｻﾝｽ亀戸,26.46,2014年01月25日(土)
2014,池江璃花子,ﾙﾈｻﾝｽ亀戸,25.47,2014年11月23日(日)
2015,池江璃花子,ﾙﾈｻﾝｽ亀戸,24.74,2016年02月20日(土)
2016,池江璃花子,ﾙﾈｻﾝｽ亀戸,24.48,2017年02月18日(土)
2017,池江璃花子,東　京,24.33,2017年09月16日(土)
2018,池江璃花子,ﾙﾈｻﾝｽ亀戸,24.21,2018年04月06日(金)
2020,池江璃花子,ルネサンス,24.91,2021年02月07日(日)
2021,池江璃花子,ルネサンス,24.84,2021年04月10日(土)
2022,池江璃花子,ルネサンス,24.78,2022年05月01日(日)
2008,五十嵐千尋,横浜ｻｸﾗ,26.65,2008年08月30日(土)
2009,五十嵐千尋,横浜ｻｸﾗ,26.17,2009年09月22日(火)
2010,五十嵐千尋,横浜サクラ,26.81,2010年06月06日(日)
2011,五十嵐千尋,日大藤沢,26.46,2011年07月31日(日)
2012,五十嵐千尋,横浜サクラ,26.54,2012年04月07日(土)
2013,五十嵐千尋,横浜サクラ,26.30,2013年04月14日(日)
2015,五十嵐千尋,日本体育大,26.10,2016年02月05日(金)
2016,五十嵐千尋,日本体育大,26.35,2016年11月23日(水)
2017,五十嵐千尋,日本体育大,25.38,2017年08月25日(金)
2018,五十嵐千尋,T&G,25.50,2018年05月27日(日)
2019,五十嵐千尋,T&G,25.19,2019年06月02日(日)
2020,五十嵐千尋,T&G,24.99,2021年02月07日(日)
2021,五十嵐千尋,ＪＡＰＡＮ,24.98,2021年07月03日(土)
2022,五十嵐千尋,神奈川,25.05,2022年09月18日(日)
2013,山本茉由佳,かしまＡＺ,26.65,2013年08月30日(金)
2014,山本茉由佳,ﾙﾈｻﾝｽ亀戸,26.14,2015年02月21日(土)
2015,山本茉由佳,武蔵野,25.75,2015年06月27日(土)
2016,山本茉由佳,東　京,26.04,2016年09月11日(日)
2017,山本茉由佳,ﾙﾈｻﾝｽ亀戸,25.66,2018年01月27日(土)
2018,山本茉由佳,ﾙﾈｻﾝｽ亀戸,25.23,2018年04月06日(金)
2019,山本茉由佳,ルネサンス,25.57,2019年04月07日(日)
2020,山本茉由佳,ルネサンス,25.48,2020年12月06日(日)
