2009,竹田渉瑚,富山北部,16:19.88,2009年08月21日(金)
2010,竹田渉瑚,富山SC東富山,15:43.66,2010年08月28日(土)
2011,竹田渉瑚,富山SC東富山,15:25.02,2011年05月20日(金)
2012,竹田渉瑚,富山SC東富山,15:16.22,2012年11月17日(土)
2013,竹田渉瑚,法政大,15:13.09,2013年09月08日(日)
2014,竹田渉瑚,ＪＡＰＡＮ,15:05.16,2014年04月11日(金)
2015,竹田渉瑚,イ ト マ ン,15:11.15,2015年04月12日(日)
2016,竹田渉瑚,法政大,15:12.30,2016年09月04日(日)
2017,竹田渉瑚,O-ENCE,15:04.72,2018年01月27日(土)
2018,竹田渉瑚,O-ENCE,14:55.42,2018年04月05日(木)
2019,竹田渉瑚,O-ENCE,15:02.85,2020年01月26日(日)
2020,竹田渉瑚,O-ENCE,15:06.71,2021年02月05日(金)
2021,竹田渉瑚,オーエンス,14:55.70,2021年04月10日(土)
2022,竹田渉瑚,オーエンス,15:03.83,2022年04月29日(金)
2015,井本一輝,イ ト マ ン,16:04.78,2016年03月16日(水)
2016,井本一輝,大阪勝山,15:58.54,2016年08月18日(木)
2017,井本一輝,イ ト マ ン,15:42.86,2017年08月23日(水)
2018,井本一輝,イ ト マ ン,15:26.31,2018年08月24日(金)
2019,井本一輝,四條畷学園,15:25.52,2019年08月19日(月)
2020,井本一輝,イ ト マ ン,15:15.26,2020年12月04日(金)
2021,井本一輝,イトマン東京,15:08.12,2022年03月03日(木)
2022,井本一輝,イトマン東京,15:09.23,2022年07月09日(土)
2014,尾﨑健太,御堂,15:51.77,2014年08月22日(金)
2015,尾﨑健太,東京立正,15:43.90,2015年08月19日(水)
2016,尾﨑健太,ｾﾝﾄﾗﾙ福生,15:32.12,2016年08月24日(水)
2017,尾﨑健太,ｾﾝﾄﾗﾙ福生,15:40.76,2017年08月24日(木)
2018,尾﨑健太,日本大,15:50.42,2018年06月30日(土)
2019,尾﨑健太,日本大,15:24.94,2020年02月15日(土)
2020,尾﨑健太,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,15:11.92,2020年12月04日(金)
2021,尾﨑健太,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,15:06.09,2022年03月03日(木)
2022,尾﨑健太,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,15:11.11,2022年04月29日(金)
2008,平井彬嗣,柏洋･柏,15:50.14,2009年01月18日(日)
2009,平井彬嗣,柏洋･柏,15:30.41,2010年01月17日(日)
2010,平井彬嗣,柏洋・柏,15:18.88,2010年08月28日(土)
2011,平井彬嗣,柏洋・柏,15:14.54,2012年01月28日(土)
2012,平井彬嗣,明治大,15:04.12,2012年09月09日(日)
2013,平井彬嗣,柏洋・柏,15:00.66,2013年04月12日(金)
2014,平井彬嗣,明治大,15:07.27,2014年06月20日(金)
2015,平井彬嗣,明治大,14:56.10,2015年07月09日(木)
2016,平井彬嗣,ﾕｳｾﾝﾛｼﾞ,15:02.25,2016年04月10日(日)
2017,平井彬嗣,ﾕｳｾﾝﾛｼﾞ,15:09.88,2017年04月13日(木)
2018,平井彬嗣,ﾕｳｾﾝﾛｼﾞ,14:58.88,2018年04月05日(木)
2019,平井彬嗣,ﾕｳｾﾝﾛｼﾞ,14:58.03,2020年02月15日(土)
2020,平井彬嗣,ﾕｳｾﾝﾛｼﾞ,15:11.70,2021年02月20日(土)
2021,平井彬嗣,郵船ﾛｼﾞｽﾃｨｸｽ,15:07.30,2021年04月09日(金)
2022,平井彬嗣,郵船ロジ,15:12.29,2022年04月28日(木)
2013,吉田惇哉,ビートコア,15:32.30,2014年02月22日(土)
2014,吉田惇哉,日大豊山,15:33.35,2014年06月28日(土)
2015,吉田惇哉,日大豊山,15:27.03,2015年08月24日(月)
2016,吉田惇哉,日大豊山,15:10.41,2016年04月10日(日)
2017,吉田惇哉,日本大,15:13.34,2017年09月03日(日)
2018,吉田惇哉,日本大,15:12.04,2018年09月09日(日)
2019,吉田惇哉,日本大,15:10.97,2019年05月31日(金)
2020,吉田惇哉,日本大,15:08.17,2020年10月03日(土)
2021,吉田惇哉,自衛隊,15:22.00,2021年04月09日(金)
2022,吉田惇哉,自衛隊,15:25.83,2022年04月29日(金)
2019,仲光陸遥,ベスト熊本,16:05.27,2020年02月15日(土)
2020,仲光陸遥,ベスト熊本,15:53.98,2020年07月26日(日)
2021,仲光陸遥,九州学院,15:36.07,2021年07月18日(日)
2022,仲光陸遥,九州学院,15:26.48,2022年08月17日(水)
2020,蔵本大和,柏洋・柏,15:47.46,2021年02月11日(木)
2021,蔵本大和,市川学園,15:38.66,2021年08月20日(金)
2022,蔵本大和,市川学園,15:26.53,2022年08月17日(水)
2013,古畑海生,兵･野々池,16:27.66,2013年08月21日(水)
2014,古畑海生,コナミ明石,15:59.48,2015年02月21日(土)
2015,古畑海生,市川,15:42.01,2016年03月16日(水)
2016,古畑海生,市川,15:41.50,2016年08月24日(水)
2017,古畑海生,市川,15:33.68,2017年08月24日(木)
2018,古畑海生,早稲田大,15:27.69,2018年07月29日(日)
2019,古畑海生,早稲田大,15:24.41,2019年09月07日(土)
2020,古畑海生,早稲田大,15:22.50,2020年12月03日(木)
2021,古畑海生,早稲田大学,15:18.50,2021年04月10日(土)
2022,古畑海生,イトマン東京,15:26.59,2022年07月09日(土)
2019,山口哩駈,ＭｃＳ駒川,16:21.61,2020年02月16日(日)
2020,山口哩駈,ＭｃＳ駒川,16:05.31,2020年08月09日(日)
2021,山口哩駈,桃山学院高校,15:50.14,2022年03月02日(水)
2022,山口哩駈,JPN,15:28.06,2022年08月24日(水)
2017,本山空,MGニッシン,16:09.43,2017年11月12日(日)
2018,本山空,MGニッシン,15:56.38,2018年08月23日(木)
2019,本山空,MGニッシン,15:48.09,2020年02月15日(土)
2020,本山空,MGニッシン,15:54.49,2020年11月29日(日)
2021,本山空,新潟医福大,15:26.65,2021年06月04日(金)
2022,本山空,新潟医福大,15:28.14,2022年08月31日(水)
2013,中島涼,コナミ白石,16:17.07,2014年01月18日(土)
2014,中島涼,コナミ白石,16:01.46,2015年02月21日(土)
2015,中島涼,コナミ白石,15:39.57,2016年02月20日(土)
2016,中島涼,コナミ白石,15:35.49,2016年08月24日(水)
2017,中島涼,コナミ白石,15:52.70,2017年08月23日(水)
2018,中島涼,明治大,15:49.59,2018年06月10日(日)
2019,中島涼,ＪＡＰＡＮ,15:20.28,2020年01月26日(日)
2020,中島涼,明治大,15:17.19,2020年10月03日(土)
