2016,本多灯,ATSC.YW,2:01.83,2017年02月19日(日)
2017,本多灯,ATSC.YW,1:59.14,2018年02月18日(日)
2018,本多灯,神奈川,1:57.98,2018年09月16日(日)
2019,本多灯,ATSC.YW,1:55.31,2019年08月25日(日)
2020,本多灯,ATSC.YW,1:55.32,2021年02月06日(土)
2021,本多灯,JPN,1:53.73,2021年07月28日(水)
2022,本多灯,ATSC.YW,1:53.53,2022年05月15日(日)
2017,森本哲平,イ ト マ ン,2:04.48,2017年05月19日(金)
2018,森本哲平,近畿大附,2:00.39,2018年07月24日(火)
2019,森本哲平,イ ト マ ン,1:57.39,2020年02月08日(土)
2020,森本哲平,イ ト マ ン,1:57.69,2021年02月06日(土)
2021,森本哲平,イトマン近大,1:55.82,2021年04月06日(火)
2022,森本哲平,近畿大,1:55.95,2022年08月29日(月)
2012,寺田拓未,SW大教いわき,2:02.67,2012年08月29日(水)
2013,寺田拓未,SW大教いわき,2:00.69,2013年08月28日(水)
2014,寺田拓未,福　島,1:59.06,2014年09月13日(土)
2015,寺田拓未,湯本,1:57.74,2015年08月18日(火)
2016,寺田拓未,日本体育大,1:57.62,2016年05月20日(金)
2017,寺田拓未,日本体育大,1:56.34,2018年02月18日(日)
2018,寺田拓未,日本体育大,1:56.04,2018年04月05日(木)
2019,寺田拓未,日本体育大,1:55.99,2019年07月07日(日)
2020,寺田拓未,ミキハウス,1:56.41,2021年03月05日(金)
2021,寺田拓未,ミキハウス,1:55.21,2022年03月04日(金)
2022,寺田拓未,JPN,1:56.07,2022年06月21日(火)
2018,寺門弦輝,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,2:01.94,2019年02月17日(日)
2019,寺門弦輝,昭和学院,1:59.75,2019年08月18日(日)
2022,寺門弦輝,日本大,1:56.43,2022年04月16日(土)
2016,松田龍,佐賀学園高校,2:03.83,2017年02月11日(土)
2017,松田龍,佐賀学園高校,2:04.55,2017年05月28日(日)
2018,松田龍,佐賀学園高校,2:01.48,2019年02月09日(土)
2019,松田龍,日本体育大,1:59.90,2020年02月23日(日)
2020,松田龍,日本体育大,1:57.42,2020年10月02日(金)
2021,松田龍,日本体育大,1:57.93,2021年10月08日(金)
2022,松田龍,日本体育大,1:57.12,2022年08月29日(月)
2018,小方颯,イトマン港北,2:02.04,2018年08月23日(木)
2019,小方颯,イトマン港北,2:00.03,2019年08月24日(土)
2020,小方颯,日大高,1:58.90,2020年09月27日(日)
2021,小方颯,イトマン港北,1:56.77,2022年02月12日(土)
2022,小方颯,日本大,1:57.27,2022年07月02日(土)
2013,幌村尚,ナイスＳＰ,2:03.66,2014年01月19日(日)
2014,幌村尚,ナイスＳＰ,1:59.11,2014年08月28日(木)
2015,幌村尚,ナイスＳＰ,1:55.81,2016年03月04日(金)
2016,幌村尚,ナイスＳＰ,1:55.98,2016年04月08日(金)
2017,幌村尚,早稲田大,1:53.90,2017年08月23日(水)
2018,幌村尚,早稲田大,1:53.79,2018年04月06日(金)
2019,幌村尚,早稲田大,1:55.25,2019年08月03日(土)
2020,幌村尚,東京ドーム,1:55.68,2021年02月06日(土)
2021,幌村尚,あいおいﾆｯｾｲ,1:56.12,2021年04月06日(火)
2022,幌村尚,あいおいﾆｯｾｲ,1:57.55,2022年08月27日(土)
2016,松田武大,コナミ西宮,2:02.24,2016年08月24日(水)
2017,松田武大,報徳学園,2:03.12,2017年07月29日(土)
2018,松田武大,兵  庫,2:01.02,2018年09月16日(日)
2019,松田武大,明治大,2:03.03,2019年09月06日(金)
2020,松田武大,明治大,2:00.86,2020年10月02日(金)
2021,松田武大,明治大,1:59.79,2021年10月08日(金)
2022,松田武大,明治大,1:57.59,2022年08月29日(月)
2019,丹保陸,埼玉栄,2:02.58,2019年06月22日(土)
2021,丹保陸,埼玉栄,1:58.12,2021年08月18日(水)
2022,丹保陸,法政大,1:57.64,2022年08月06日(土)
2016,田中大貴,安中総合,2:02.17,2016年07月23日(土)
2017,田中大貴,スウィン安中,1:58.19,2017年08月24日(木)
2018,田中大貴,山梨学院大,1:57.62,2018年11月21日(水)
2019,田中大貴,山梨学院大,1:55.53,2019年09月06日(金)
2020,田中大貴,山梨学院大,1:57.39,2021年02月06日(土)
2021,田中大貴,山梨学院大,1:54.55,2021年10月08日(金)
2022,田中大貴,イトマン東進,1:57.66,2022年04月30日(土)
2011,瀬戸大也,ＪＳＳ毛呂山,1:56.82,2011年08月29日(月)
2012,瀬戸大也,ＪＳＳ毛呂山,1:59.31,2012年11月23日(金)
2013,瀬戸大也,早稲田大,1:50.96,2013年08月10日(土)
2014,瀬戸大也,早稲田大,1:54.08,2014年09月21日(日)
2015,瀬戸大也,早稲田大,1:54.46,2015年05月22日(金)
2016,瀬戸大也,ＪＳＳ毛呂山,1:54.14,2016年04月08日(金)
2017,瀬戸大也,ＡＮＡ,1:54.03,2017年07月25日(火)
2018,瀬戸大也,ＡＮＡ,1:54.34,2018年08月10日(金)
2019,瀬戸大也,ＡＮＡ,1:53.86,2019年07月24日(水)
2020,瀬戸大也,A-1町田,1:56.32,2021年02月06日(土)
2021,瀬戸大也,TEAM DAIYA,1:55.20,2021年04月06日(火)
2008,小堀勇気,能美SC,1:58.19,2008年08月29日(金)
2009,小堀勇気,金沢,1:55.51,2009年08月18日(火)
2021,小堀勇気,ミズノ,1:57.27,2021年04月05日(月)
2013,阪本祐也,大紀ＳＣ,2:03.35,2013年08月28日(水)
2014,阪本祐也,大紀ＳＣ,2:01.62,2015年02月07日(土)
2015,阪本祐也,大紀ＳＣ,1:59.43,2015年10月28日(水)
2016,阪本祐也,三重高,1:57.80,2016年08月18日(木)
2017,阪本祐也,三　重,1:56.74,2017年09月16日(土)
2018,阪本祐也,東洋大,1:57.76,2018年05月26日(土)
2019,阪本祐也,東洋大,1:57.50,2019年09月06日(金)
2020,阪本祐也,東洋大,1:56.46,2020年10月02日(金)
2021,阪本祐也,東洋大学,1:57.59,2021年06月05日(土)
2022,阪本祐也,富士防,1:59.55,2022年04月30日(土)
2017,平野柊生,大体大浪商,2:02.13,2017年08月27日(日)
2019,平野柊生,近畿大学,2:00.33,2019年07月26日(金)
2020,平野柊生,近畿大学,1:59.57,2020年10月02日(金)
2021,平野柊生,近畿大,1:57.89,2021年10月08日(金)
2022,平野柊生,近畿大学,1:57.90,2022年07月22日(金)
2010,小堀勇氣,石　川,1:57.55,2010年09月11日(土)
2011,小堀勇氣,能美ＳＣ,1:55.08,2011年08月29日(月)
2012,小堀勇氣,日本大,1:55.71,2012年09月07日(金)
2013,小堀勇氣,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,1:55.51,2013年04月13日(土)
2014,小堀勇氣,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,1:57.32,2014年04月12日(土)
2015,小堀勇氣,日本大,1:58.28,2015年06月07日(日)
2017,小堀勇氣,ミズノ,1:59.12,2018年01月28日(日)
2018,小堀勇氣,ミズノ,1:59.87,2018年11月21日(水)
2019,小堀勇氣,ミズノ,1:57.96,2020年01月24日(金)
2020,小堀勇氣,ミズノ,1:55.55,2021年03月05日(金)
2012,渡会舜,酒田光陵,1:59.79,2012年08月18日(土)
2013,渡会舜,酒田水泳教室,1:59.25,2013年08月28日(水)
2014,渡会舜,筑波大,1:58.25,2015年02月22日(日)
2015,渡会舜,筑波大,1:57.46,2015年09月04日(金)
2016,渡会舜,筑波大,1:57.51,2017年02月19日(日)
2017,渡会舜,筑波大,1:56.79,2017年05月19日(金)
2018,渡会舜,ＪＦＥ京浜,1:56.57,2018年04月05日(木)
2019,渡会舜,ＪＦＥ京浜,1:58.73,2019年11月09日(土)
2020,渡会舜,ＪＦＥ京浜,1:57.95,2020年11月07日(土)
2021,渡会舜,ＪＦＥ京浜,1:58.50,2021年04月05日(月)
2022,渡会舜,ＪＦＥ京浜,1:59.73,2022年06月11日(土)
2009,坂井聖人,KSG柳川,2:03.54,2009年09月26日(土)
