2008,瀬戸大也,JSS毛呂山,4:22.99,2008年08月27日(水)
2009,瀬戸大也,JSS毛呂山,4:16.91,2009年08月27日(木)
2010,瀬戸大也,ＪＳＳ毛呂山,4:19.17,2010年06月05日(土)
2011,瀬戸大也,埼  玉,4:13.09,2011年09月10日(土)
2012,瀬戸大也,埼  玉,4:10.10,2012年09月16日(日)
2013,瀬戸大也,早稲田大,3:58.84,2013年08月10日(土)
2014,瀬戸大也,ＪＳＳ毛呂山,4:10.21,2014年06月19日(木)
2015,瀬戸大也,早稲田大,4:08.50,2015年08月09日(日)
2016,瀬戸大也,早稲田大,4:08.47,2016年08月06日(土)
2017,瀬戸大也,ＡＮＡ,4:09.14,2017年07月30日(日)
2018,瀬戸大也,ＡＮＡ,4:08.79,2018年08月22日(水)
2019,瀬戸大也,ＡＮＡ,4:06.09,2020年01月25日(土)
2020,瀬戸大也,A-1町田,4:12.57,2021年02月04日(木)
2021,瀬戸大也,TEAM DAIYA,4:09.02,2021年04月03日(土)
2022,瀬戸大也,TEAM DAIYA,4:09.07,2022年04月28日(木)
2017,本多灯,ATSC.YW,4:21.55,2018年02月17日(土)
2018,本多灯,ATSC.YW,4:21.09,2019年02月16日(土)
2019,本多灯,ATSC.YW,4:16.98,2019年08月24日(土)
2020,本多灯,日本大,4:13.31,2020年10月04日(日)
2021,本多灯,ATSC.YW,4:10.75,2022年03月02日(水)
2022,本多灯,日本大,4:11.29,2022年08月31日(水)
2017,小方颯,イトマン港北,4:27.44,2017年08月23日(水)
2018,小方颯,イトマン港北,4:21.50,2018年08月24日(金)
2019,小方颯,日大高,4:17.74,2019年08月20日(火)
2020,小方颯,イトマン港北,4:14.14,2021年02月04日(木)
2021,小方颯,イトマン港北,4:14.25,2021年04月03日(土)
2022,小方颯,日本大,4:13.26,2022年08月31日(水)
2019,山口哩駈,ＭｃＳ駒川,4:34.77,2020年02月02日(日)
2020,山口哩駈,ｻﾝｹｲST,4:26.27,2020年11月29日(日)
2021,山口哩駈,桃山学院高校,4:18.27,2022年03月02日(水)
2022,山口哩駈,大　阪,4:13.31,2022年09月18日(日)
2017,寺門弦輝,ｾﾝﾄﾗﾙ日立,4:34.47,2017年08月23日(水)
2018,寺門弦輝,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,4:23.68,2019年02月16日(土)
2019,寺門弦輝,千　葉,4:19.71,2019年09月15日(日)
2020,寺門弦輝,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,4:18.15,2021年02月04日(木)
2021,寺門弦輝,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,4:14.38,2022年03月02日(水)
2022,寺門弦輝,日本大,4:13.69,2022年08月31日(水)
2015,井狩裕貴,岡山大安寺,4:29.07,2015年08月18日(火)
2016,井狩裕貴,近畿大附,4:23.43,2016年08月19日(金)
2017,井狩裕貴,イ ト マ ン,4:19.34,2017年08月23日(水)
2018,井狩裕貴,近畿大附,4:16.04,2018年08月20日(月)
2019,井狩裕貴,近畿大学,4:12.54,2019年07月10日(水)
2020,井狩裕貴,イトマン近大,4:12.84,2021年02月20日(土)
2021,井狩裕貴,イトマン近大,4:11.88,2021年04月03日(土)
2022,井狩裕貴,近畿大学,4:13.82,2022年06月04日(土)
2018,松下知之,ｽｳｨﾝ宇都宮,4:29.28,2019年03月22日(金)
2019,松下知之,ｽｳｨﾝ宇都宮,4:23.69,2019年08月23日(金)
2020,松下知之,ｽｳｨﾝ宇都宮,4:27.78,2020年09月06日(日)
2021,松下知之,ｽｳｨﾝ宇都宮,4:18.88,2021年08月24日(火)
2022,松下知之,栃　木,4:14.46,2022年09月18日(日)
2017,田渕海斗,岩崎,4:32.49,2017年08月18日(金)
2018,田渕海斗,日大藤沢,4:24.86,2018年08月20日(月)
2019,田渕海斗,神奈川,4:18.46,2019年09月15日(日)
2020,田渕海斗,NECGSC溝の口,4:13.79,2021年02月04日(木)
2021,田渕海斗,NECGSC溝の口,4:11.75,2022年03月02日(水)
2022,田渕海斗,明治大,4:14.66,2022年08月31日(水)
2018,廣島偉来,東京ドーム,4:22.02,2019年02月16日(土)
2019,廣島偉来,東　京,4:19.77,2019年09月15日(日)
2020,廣島偉来,東京ドーム,4:22.54,2021年01月23日(土)
2021,廣島偉来,東京ドーム,4:16.82,2021年04月03日(土)
2022,廣島偉来,東京ドームＳ,4:14.85,2022年04月28日(木)
2018,上川畑英,田園SS,4:35.33,2018年11月21日(水)
2019,上川畑英,宮崎,4:27.01,2019年08月18日(日)
2020,上川畑英,イトマン港北,4:23.40,2021年02月20日(土)
2021,上川畑英,桐光学園,4:16.61,2021年08月20日(金)
2022,上川畑英,JPN,4:14.95,2022年08月25日(木)
2014,宮本一平,スウィン大宮,4:31.27,2014年08月27日(水)
2015,宮本一平,スウィン大宮,4:21.08,2015年11月23日(月)
2016,宮本一平,スウィン大宮,4:22.48,2016年04月04日(月)
2017,宮本一平,スウィン大宮,4:16.45,2017年08月23日(水)
2018,宮本一平,スウィン大宮,4:19.70,2018年04月08日(日)
