2012,白井璃緒,日本,2:05.00,2012年08月05日(日)
2013,白井璃緒,日本,2:05.56,2014年01月25日(土)
2014,白井璃緒,日本,2:03.96,2014年07月13日(日)
2016,白井璃緒,日本,2:01.26,2016年10月08日(土)
2017,白井璃緒,日本,1:59.48,2017年05月19日(金)
2018,白井璃緒,東洋大,1:57.68,2018年05月25日(金)
2019,白井璃緒,東洋大,1:56.82,2019年07月23日(火)
2020,白井璃緒,東洋大,1:58.12,2020年12月04日(金)
2021,白井璃緒,東洋大学,1:58.37,2021年04月06日(火)
2022,白井璃緒,ミズノ,1:57.52,2022年04月29日(金)
2015,難波実夢,MGニッシン,2:04.48,2016年03月18日(金)
2016,難波実夢,MGニッシン,2:04.28,2016年08月24日(水)
2017,難波実夢,MGニッシン,2:01.16,2017年08月24日(木)
2018,難波実夢,MGニッシン,2:01.43,2019年02月16日(土)
2019,難波実夢,天理高校,2:00.38,2019年12月15日(日)
2020,難波実夢,MGニッシン,2:00.33,2020年11月29日(日)
2021,難波実夢,ＪＳＳ,1:58.24,2022年03月03日(木)
2022,難波実夢,近畿大,1:58.65,2022年08月31日(水)
2016,池本凪沙,京･宇治,2:05.05,2016年08月18日(木)
2017,池本凪沙,コパン宇治,2:01.10,2017年08月24日(木)
2018,池本凪沙,コパン宇治,1:59.02,2018年08月23日(木)
2019,池本凪沙,イ ト マ ン,1:57.77,2020年02月08日(土)
2020,池本凪沙,イ ト マ ン,1:58.77,2020年08月30日(日)
2021,池本凪沙,ＪＡＰＡＮ,1:58.78,2021年05月22日(土)
2022,池本凪沙,イトマン東京,1:58.82,2022年07月09日(土)
2013,池江璃花子,ﾙﾈｻﾝｽ亀戸,2:04.49,2014年01月25日(土)
2014,池江璃花子,ﾙﾈｻﾝｽ亀戸,1:59.65,2014年11月22日(土)
2015,池江璃花子,ﾙﾈｻﾝｽ亀戸,1:58.01,2015年05月22日(金)
2016,池江璃花子,ﾙﾈｻﾝｽ亀戸,1:56.33,2017年01月28日(土)
2017,池江璃花子,ﾙﾈｻﾝｽ亀戸,1:55.04,2018年02月17日(土)
2018,池江璃花子,淑徳巣鴨,1:54.85,2018年08月09日(木)
2021,池江璃花子,ルネサンス,1:58.77,2022年01月21日(金)
2022,池江璃花子,ルネサンス,1:59.46,2022年04月29日(金)
2015,永島遥,白岡,2:04.59,2015年07月24日(金)
2016,永島遥,埼玉栄,2:03.65,2016年08月18日(木)
2017,永島遥,スウィン大教,2:00.94,2017年08月24日(木)
2018,永島遥,埼玉栄,2:01.61,2018年08月18日(土)
2019,永島遥,東洋大,2:02.13,2019年09月07日(土)
2020,永島遥,スウィン大教,2:01.94,2021年02月05日(金)
2021,永島遥,スウィン大教,2:00.97,2022年03月03日(木)
2022,永島遥,東洋大,1:59.47,2022年06月18日(土)
2009,五十嵐千尋,横浜ｻｸﾗ,2:03.14,2010年02月21日(日)
2010,五十嵐千尋,横浜サクラ,2:01.28,2010年06月04日(金)
2011,五十嵐千尋,日大藤沢,2:01.40,2011年08月24日(水)
2012,五十嵐千尋,横浜サクラ,1:59.73,2012年04月04日(水)
2013,五十嵐千尋,横浜サクラ,1:59.50,2013年04月12日(金)
2014,五十嵐千尋,日本体育大,1:58.71,2015年02月21日(土)
2015,五十嵐千尋,日本体育大,1:57.75,2015年08月04日(火)
2016,五十嵐千尋,日本,1:57.18,2016年08月10日(水)
2017,五十嵐千尋,日本体育大,1:57.10,2017年05月19日(金)
2018,五十嵐千尋,T&G,1:57.48,2018年05月25日(金)
2019,五十嵐千尋,T&G,1:57.88,2019年04月04日(木)
2020,五十嵐千尋,T&G,1:57.75,2021年01月22日(金)
2021,五十嵐千尋,Ｔ＆Ｇ,1:57.47,2021年04月06日(火)
2022,五十嵐千尋,Ｔ＆Ｇ,1:59.65,2022年04月29日(金)
2017,梅木陽向,大東SS,2:06.49,2017年08月22日(火)
2018,梅木陽向,大東SS,2:03.03,2018年08月24日(金)
2019,梅木陽向,大東SS,2:04.62,2019年05月12日(日)
2020,梅木陽向,イ ト マ ン,2:04.09,2020年07月25日(土)
2021,梅木陽向,近畿大附,2:01.64,2021年08月18日(水)
2022,梅木陽向,JPN,1:59.92,2022年08月25日(木)
2012,牧野紘子,東京ＳＣ,2:03.88,2012年11月24日(土)
2013,牧野紘子,東京ＳＣ,2:04.15,2013年04月20日(土)
2014,牧野紘子,東京ドーム,2:00.98,2014年06月20日(金)
2015,牧野紘子,東京ドーム,2:00.76,2015年05月22日(金)
2016,牧野紘子,東京ドーム,2:01.54,2016年04月05日(火)
2018,牧野紘子,早稲田大,2:01.42,2018年09月09日(日)
2019,牧野紘子,早稲田大,1:59.03,2019年09月08日(日)
2020,牧野紘子,東京ドーム,2:00.47,2020年12月04日(金)
2021,牧野紘子,早稲田大,1:59.77,2021年10月10日(日)
2022,牧野紘子,あいおいﾆｯｾｲ,2:00.00,2022年04月29日(金)
2016,小堀倭加,相模原ＤＣ,2:04.75,2016年04月24日(日)
2017,小堀倭加,湘南工大附,2:01.48,2018年02月17日(土)
2018,小堀倭加,湘南工大附,2:00.86,2018年04月04日(水)
2019,小堀倭加,日本大,2:00.09,2019年12月15日(日)
2020,小堀倭加,ｾﾝﾄﾗﾙ戸塚,1:59.45,2021年02月05日(金)
2021,小堀倭加,日本大,1:58.70,2021年10月10日(日)
2022,小堀倭加,JPN,02:00.08,2022年05月26日(木)
2020,吉井萌萌花,イ ト マ ン,2:03.96,2020年08月09日(日)
2021,吉井萌萌花,イトマン,1:59.69,2022年03月03日(木)
2022,吉井萌萌花,近畿大附,2:00.08,2022年08月16日(火)
2011,増田葵,レイＳＣ倉敷,2:05.32,2011年07月09日(土)
2012,増田葵,倉敷工業,2:04.48,2012年06月30日(土)
2013,増田葵,倉敷工業,2:01.66,2013年08月18日(日)
2014,増田葵,倉敷工業,2:03.36,2014年07月05日(土)
2015,増田葵,近畿大学,2:02.39,2015年07月18日(土)
2016,増田葵,近畿大学,2:01.66,2016年09月04日(日)
2017,増田葵,近畿大学,2:01.20,2018年02月10日(土)
2018,増田葵,近畿大学,1:59.84,2018年04月04日(水)
2019,増田葵,菅公学生服,1:59.92,2019年04月04日(木)
2020,増田葵,菅公学生服,2:00.71,2020年12月04日(金)
2021,増田葵,菅公学生服,1:58.86,2021年04月06日(火)
2022,増田葵,ＫＡＮＫＯ,2:00.79,2022年04月29日(金)
2009,青木智美,ATSC.YW,2:05.32,2009年08月28日(金)
2010,青木智美,ATSC.YW,2:05.42,2010年08月28日(土)
2011,青木智美,ATSC.YW,2:04.41,2012年01月28日(土)
2012,青木智美,神奈川総合,2:02.40,2012年08月18日(土)
2013,青木智美,法政大,2:01.99,2013年09月07日(土)
2014,青木智美,ATSC.YW,1:59.48,2015年02月21日(土)
2015,青木智美,ATSC.YW,1:59.00,2016年02月20日(土)
2016,青木智美,ATSC.YW,1:58.80,2016年04月06日(水)
2017,青木智美,ATSC.YW,1:58.22,2017年06月10日(土)
2018,青木智美,あいおいﾆｯｾｲ,1:57.85,2018年05月25日(金)
2019,青木智美,あいおいﾆｯｾｲ,1:58.03,2019年05月31日(金)
2020,青木智美,ATSC.YW,1:59.11,2021年03月07日(日)
2021,青木智美,あいおいﾆｯｾｲ,1:59.38,2021年04月06日(火)
2022,青木智美,あいおいﾆｯｾｲ,2:04.26,2022年04月29日(金)
2015,今井美祈,ﾌﾞﾘﾁﾞｽﾄﾝ久留,2:03.35,2015年08月24日(月)
2016,今井美祈,豊川高,2:03.17,2016年08月24日(水)
2017,今井美祈,豊川高,2:01.66,2017年08月18日(金)
2018,今井美祈,豊川高,2:01.48,2018年08月18日(土)
2019,今井美祈,中京大,1:59.74,2019年09月07日(土)
2020,今井美祈,中京大,1:59.52,2021年02月05日(金)
2021,今井美祈,中京大学,1:59.63,2022年03月03日(木)
2022,今井美祈,中京大学,2:00.82,2022年04月29日(金)
2014,望月絹子,とこはＳＳ,2:03.96,2014年06月07日(土)
2015,望月絹子,とこはＳＳ,2:02.44,2015年08月24日(月)
2016,望月絹子,清水桜が丘,2:02.11,2016年08月18日(木)
2017,望月絹子,清水桜が丘,2:00.94,2017年08月18日(金)
