2011,今井月,本巣ＳＳ,2:34.84,2012年03月10日(土)
2012,今井月,本巣ＳＳ,2:27.63,2013年01月26日(土)
2013,今井月,本巣ＳＳ,2:24.05,2014年01月25日(土)
2014,今井月,岐阜西,2:23.59,2014年08月22日(金)
2015,今井月,本巣ＳＳ,2:23.43,2015年11月07日(土)
2016,今井月,豊川高,2:24.29,2016年04月09日(土)
2017,今井月,愛　知,2:24.93,2017年09月15日(金)
2018,今井月,愛　知,2:23.50,2018年09月15日(土)
2019,今井月,アクエリアス,2:25.41,2019年08月02日(金)
2020,今井月,アクエリアス,2:26.47,2021年01月24日(日)
2021,今井月,東洋大学,2:24.40,2022年03月05日(土)
2022,今井月,東洋大,2:23.02,2022年08月31日(水)
2012,宮坂倖乃,コナミ北浦和,2:34.91,2013年01月19日(土)
2013,宮坂倖乃,コナミ北浦和,2:29.37,2013年08月29日(木)
2014,宮坂倖乃,コナミ北浦和,2:26.62,2015年02月28日(土)
2015,宮坂倖乃,コナミ北浦和,2:26.40,2015年04月11日(土)
2016,宮坂倖乃,コナミ北浦和,2:28.37,2017年02月18日(土)
2017,宮坂倖乃,春日部共栄,2:27.43,2017年08月17日(木)
2018,宮坂倖乃,コナミ北浦和,2:30.50,2018年05月27日(日)
2019,宮坂倖乃,明治大,2:27.70,2019年09月08日(日)
2020,宮坂倖乃,ＪＡＰＡＮ,2:25.05,2021年01月24日(日)
2021,宮坂倖乃,明治大,2:24.04,2021年10月10日(日)
2022,宮坂倖乃,明治大,2:25.58,2022年08月31日(水)
2019,中澤海凪,藤沢第一,2:34.56,2019年08月18日(日)
2020,中澤海凪,ﾀﾞﾝﾛｯﾌﾟSC,2:32.56,2021年02月20日(土)
2021,中澤海凪,ﾀﾞﾝﾛｯﾌﾟSC,2:28.74,2022年03月05日(土)
2022,中澤海凪,日大藤沢,2:25.64,2022年08月15日(月)
2013,浅羽栞,VALUE SS,2:36.99,2014年01月26日(日)
2014,浅羽栞,VALUE SS,2:33.64,2014年08月29日(金)
2015,浅羽栞,VALUE SS,2:29.88,2016年01月31日(日)
2016,浅羽栞,八王子,2:27.21,2016年08月17日(水)
2017,浅羽栞,八王子,2:25.95,2017年08月17日(木)
2018,浅羽栞,VALUE SS,2:25.12,2019年02月16日(土)
2019,浅羽栞,VALUE SS,2:25.40,2019年06月02日(日)
2020,浅羽栞,早稲田大,2:24.95,2021年03月05日(金)
2021,浅羽栞,早稲田大学,2:25.98,2022年03月05日(土)
2022,浅羽栞,早稲田大,2:25.66,2022年08月31日(水)
2015,緒方温菜,ベスト熊本,2:35.44,2015年09月26日(土)
2016,緒方温菜,ベスト熊本,2:33.56,2016年09月24日(土)
2017,緒方温菜,イ ト マ ン,2:28.39,2018年02月17日(土)
2018,緒方温菜,大　阪,2:28.26,2018年09月15日(土)
2019,緒方温菜,近畿大附,2:26.49,2019年08月17日(土)
2020,緒方温菜,ｲﾄﾏﾝ東京,2:25.48,2021年01月24日(日)
2021,緒方温菜,イトマン東京,2:24.76,2022年03月05日(土)
2022,緒方温菜,イトマン東京,2:25.92,2022年05月01日(日)
2008,鈴木聡美,九産大九州,2:32.25,2008年08月17日(日)
2009,鈴木聡美,山梨学院大,2:25.84,2009年09月06日(日)
2010,鈴木聡美,山梨学院大,2:24.27,2010年04月15日(木)
2011,鈴木聡美,山梨学院大,2:24.36,2011年04月11日(月)
2012,鈴木聡美,山梨学院大,2:22.99,2012年04月07日(土)
2013,鈴木聡美,ＪＡＰＡＮ,2:24.80,2013年04月14日(日)
2014,鈴木聡美,ミキハウス,2:26.30,2014年04月13日(日)
2015,鈴木聡美,ミキハウス,2:26.42,2016年02月20日(土)
2016,鈴木聡美,ミキハウス,2:25.72,2016年04月08日(金)
2017,鈴木聡美,ミキハウス,2:25.27,2017年04月16日(日)
2018,鈴木聡美,ミキハウス,2:22.22,2018年08月12日(日)
2019,鈴木聡美,ミキハウス,2:25.80,2019年06月02日(日)
