2008,青木玲緒樹,東京SC,34.08,2008年06月07日(土)
2009,青木玲緒樹,東京SC,33.50,2009年08月30日(日)
2010,青木玲緒樹,東京ＳＣ,33.30,2010年04月13日(火)
2011,青木玲緒樹,東京ＳＣ,33.19,2011年11月20日(日)
2012,青木玲緒樹,東京ＳＣ,33.33,2012年05月26日(土)
2013,青木玲緒樹,東洋大,33.76,2013年11月23日(土)
2014,青木玲緒樹,東洋大,32.99,2014年11月23日(日)
2015,青木玲緒樹,東洋大,32.04,2016年02月20日(土)
2016,青木玲緒樹,東洋大,31.34,2017年02月18日(土)
2017,青木玲緒樹,ミキハウス,31.34,2018年02月17日(土)
2018,青木玲緒樹,ミキハウス,30.98,2019年02月16日(土)
2019,青木玲緒樹,ミズノ,30.78,2019年05月31日(金)
2020,青木玲緒樹,ミズノ,30.81,2021年02月05日(金)
2021,青木玲緒樹,ミズノ,30.27,2022年03月03日(木)
2022,青木玲緒樹,JPN,30.71,2022年06月25日(土)
2008,鈴木聡美,ALWAYS,32.56,2008年08月30日(土)
2009,鈴木聡美,山梨学院大,31.54,2009年06月06日(土)
2010,鈴木聡美,山梨学院大,31.70,2010年04月13日(火)
2011,鈴木聡美,山梨学院大,31.40,2011年04月10日(日)
2012,鈴木聡美,山梨学院大,31.73,2012年05月26日(土)
2013,鈴木聡美,ＪＡＰＡＮ,31.57,2013年04月12日(金)
2014,鈴木聡美,ミキハウス,31.04,2014年06月20日(金)
2015,鈴木聡美,ミキハウス,30.96,2016年02月20日(土)
2016,鈴木聡美,ミキハウス,30.97,2016年06月12日(日)
2017,鈴木聡美,ミキハウス,30.66,2017年04月14日(金)
2018,鈴木聡美,ミキハウス,30.64,2018年04月03日(火)
2019,鈴木聡美,ミキハウス,30.86,2019年05月31日(金)
2020,鈴木聡美,ミキハウス,31.14,2021年02月05日(金)
2021,鈴木聡美,ミキハウス,30.69,2021年10月03日(日)
2022,鈴木聡美,ミキハウス,30.94,2022年04月29日(金)
2011,髙﨑有紀,横浜ＹＭＣＡ,33.29,2011年08月30日(火)
2012,髙﨑有紀,横浜ＹＭＣＡ,32.76,2012年06月03日(日)
