2017,黒川紫唯,堺市立野田,8:24.41,2017年08月18日(金)
2018,黒川紫唯,四條畷学園,8:22.42,2018年06月22日(金)
2019,黒川紫唯,四條畷学園,8:14.42,2019年09月27日(金)
2020,黒川紫唯,ｲﾄﾏﾝ富田林,7:57.58,2021年02月07日(日)
2021,黒川紫唯,ｲﾄﾏﾝ富田林,7:49.55,2021年04月07日(水)
2022,黒川紫唯,近畿大学,7:55.09,2022年05月01日(日)
2009,竹田渉瑚,富山北部,8:40.94,2009年08月21日(金)
2010,竹田渉瑚,富山SC東富山,8:21.57,2010年08月28日(土)
2011,竹田渉瑚,富山SC東富山,8:13.01,2011年05月20日(金)
2012,竹田渉瑚,富山SC東富山,8:00.43,2012年08月26日(日)
2013,竹田渉瑚,法政大,8:06.42,2013年09月08日(日)
2014,竹田渉瑚,法政大,8:01.53,2014年08月24日(日)
2015,竹田渉瑚,イ ト マ ン,8:01.65,2015年04月08日(水)
2016,竹田渉瑚,法政大,8:05.33,2016年09月04日(日)
2017,竹田渉瑚,O-ENCE,7:56.86,2017年04月16日(日)
2018,竹田渉瑚,O-ENCE,7:53.01,2018年08月20日(月)
2019,竹田渉瑚,O-ENCE,7:53.62,2020年01月24日(金)
2020,竹田渉瑚,O-ENCE,7:50.57,2021年02月07日(日)
2021,竹田渉瑚,オーエンス,7:50.42,2021年04月07日(水)
2022,竹田渉瑚,オーエンス,7:55.94,2022年05月01日(日)
2021,宮木宏悦,ｽｳｨﾝ春日部,8:00.80,2022年03月05日(土)
2022,宮木宏悦,JPN,7:57.64,2022年08月27日(土)
2021,田渕海斗,NECGSC溝の口,7:58.19,2021年06月06日(日)
2022,田渕海斗,NECGSC溝の口,7:58.88,2022年05月01日(日)
2014,尾﨑健太,御堂,8:23.56,2014年07月19日(土)
2015,尾﨑健太,東京立正,8:19.54,2015年08月19日(水)
2016,尾﨑健太,東京立正,8:16.41,2016年08月19日(金)
2017,尾﨑健太,ｾﾝﾄﾗﾙ福生,8:18.46,2017年08月24日(木)
2018,尾﨑健太,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,8:17.81,2018年05月27日(日)
2019,尾﨑健太,日本大,8:11.16,2020年02月15日(土)
2020,尾﨑健太,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,8:04.08,2021年02月07日(日)
2021,尾﨑健太,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,8:02.74,2022年03月03日(木)
2022,尾﨑健太,ｾﾝﾄﾗﾙｽﾎﾟｰﾂ,7:59.39,2022年05月01日(日)
2015,井本一輝,イ ト マ ン,8:22.96,2016年03月20日(日)
2016,井本一輝,イ ト マ ン,8:29.99,2016年06月11日(土)
2017,井本一輝,四條畷学園,8:18.27,2017年08月18日(金)
2018,井本一輝,イ ト マ ン,8:12.42,2018年04月07日(土)
2019,井本一輝,イ ト マ ン,8:03.85,2019年04月04日(木)
2020,井本一輝,イ ト マ ン,7:58.50,2020年12月06日(日)
2021,井本一輝,イトマン東京,7:57.32,2022年02月06日(日)
