2020,成田実生,金町ＳＣ,4:45.82,2021年02月20日(土)
2021,成田実生,金町ＳＣ,4:36.71,2022年03月03日(木)
2022,成田実生,JPN,4:36.79,2022年08月25日(木)
2008,大橋悠依,ｲﾄﾏﾝ彦根,5:06.02,2009年01月25日(日)
2009,大橋悠依,ｲﾄﾏﾝ彦根,4:56.17,2009年11月22日(日)
2010,大橋悠依,イトマン彦根,5:00.07,2010年08月27日(金)
2012,大橋悠依,イトマン彦根,4:46.27,2012年08月24日(金)
2013,大橋悠依,滋　賀,4:46.04,2013年09月14日(土)
2014,大橋悠依,東洋大,4:52.55,2015年02月08日(日)
2015,大橋悠依,東洋大,4:41.16,2016年02月20日(土)
2016,大橋悠依,東洋大,4:35.35,2017年02月18日(土)
2017,大橋悠依,東洋大,4:31.42,2017年04月14日(金)
2018,大橋悠依,ｲﾄﾏﾝﾄｳｼﾝ,4:30.82,2018年04月08日(日)
2019,大橋悠依,ｲﾄﾏﾝﾄｳｼﾝ,4:32.33,2019年07月28日(日)
2020,大橋悠依,ｲﾄﾏﾝﾄｳｼﾝ,4:36.27,2021年02月05日(金)
2021,大橋悠依,JPN,4:32.08,2021年07月25日(日)
2022,大橋悠依,JPN,4:37.99,2022年06月25日(土)
2016,谷川亜華葉,イ ト マ ン,4:57.08,2017年02月19日(日)
2017,谷川亜華葉,イ ト マ ン,4:48.38,2017年08月23日(水)
2018,谷川亜華葉,大阪市大正東,4:46.27,2018年08月18日(土)
2019,谷川亜華葉,大　阪,4:39.49,2019年09月15日(日)
2020,谷川亜華葉,イ ト マ ン,4:41.33,2020年12月04日(金)
2021,谷川亜華葉,イトマン,4:36.45,2022年03月03日(木)
2022,谷川亜華葉,イトマン近大,4:38.14,2022年04月29日(金)
2016,小堀倭加,湘南工大附,4:51.74,2017年01月22日(日)
2017,小堀倭加,湘南工大附,4:50.97,2017年05月20日(土)
2018,小堀倭加,湘南工大附,4:45.60,2019年02月16日(土)
2019,小堀倭加,ｾﾝﾄﾗﾙ戸塚,4:43.56,2020年02月15日(土)
2020,小堀倭加,ｾﾝﾄﾗﾙ戸塚,4:43.04,2021年02月21日(日)
2021,小堀倭加,ｾﾝﾄﾗﾙ戸塚,4:38.90,2022年01月22日(土)
2022,小堀倭加,ｾﾝﾄﾗﾙ戸塚,4:40.16,2022年04月29日(金)
2017,梶本一花,枚方ＳＳ,5:02.15,2017年08月23日(水)
2018,梶本一花,枚方ＳＳ,4:56.69,2018年06月03日(日)
2019,梶本一花,枚方ＳＳ,4:52.41,2019年08月24日(土)
2020,梶本一花,枚方ＳＳ,4:44.52,2021年02月05日(金)
2021,梶本一花,枚方ＳＳ,4:42.05,2022年03月03日(木)
2022,梶本一花,同志社大,4:40.30,2022年08月31日(水)
2017,野井珠稀,ﾀﾞﾝﾛｯﾌﾟSC,4:59.55,2018年02月17日(土)
2018,野井珠稀,ﾀﾞﾝﾛｯﾌﾟSC,4:52.38,2018年08月23日(木)
2019,野井珠稀,ﾀﾞﾝﾛｯﾌﾟSC,4:49.61,2020年02月22日(土)
2020,野井珠稀,ﾀﾞﾝﾛｯﾌﾟSC,4:50.41,2020年09月20日(日)
2021,野井珠稀,ﾀﾞﾝﾛｯﾌﾟSC,4:50.04,2021年06月04日(金)
2022,野井珠稀,神奈川,4:42.48,2022年09月18日(日)
2018,鈴木彩心,Nagatsuta.SC,4:56.79,2018年11月21日(水)
2019,鈴木彩心,Nagatsuta.SC,4:48.70,2020年02月15日(土)
2020,鈴木彩心,Nagatsuta.SC,4:48.02,2020年09月20日(日)
2021,鈴木彩心,豊川高,4:44.63,2022年02月19日(土)
2022,鈴木彩心,愛　知,4:42.90,2022年09月18日(日)
2018,佐藤梨央,東京ＳＣ,4:51.20,2018年11月17日(土)
2019,佐藤梨央,東京ＳＣ,4:50.88,2020年01月25日(土)
2020,佐藤梨央,東大附属,4:46.56,2020年09月21日(月)
2021,佐藤梨央,東京大附,4:43.44,2021年08月20日(金)
2022,佐藤梨央,青山学院大,4:42.93,2022年08月31日(水)
2017,松﨑りん,ｲﾄﾏﾝ東伏見,5:02.87,2017年08月23日(水)
2018,松﨑りん,ｲﾄﾏﾝ東伏見,4:52.89,2018年08月23日(木)
2019,松﨑りん,日大二,4:48.91,2019年08月18日(日)
2020,松﨑りん,日大ニ,4:51.02,2020年09月21日(月)
2021,松﨑りん,日大二,4:47.47,2021年08月20日(金)
2022,松﨑りん,日大二,4:45.04,2022年08月18日(木)
2014,室木未菜,田柄,4:59.80,2014年08月21日(木)
2015,室木未菜,田柄ＳＣ,4:52.41,2015年11月23日(月)
2016,室木未菜,田柄ＳＣ,4:45.33,2016年05月21日(土)
2017,室木未菜,堀越,4:43.18,2017年08月19日(土)
2018,室木未菜,東　京,4:42.30,2018年09月16日(日)
2019,室木未菜,神奈川大,4:43.35,2019年09月08日(日)
2020,室木未菜,神奈川大,4:42.50,2021年02月05日(金)
2021,室木未菜,神奈川大学,4:44.89,2022年03月03日(木)
2022,室木未菜,神奈川大,4:45.27,2022年08月08日(月)
2008,清水咲子,作新学院,4:52.90,2008年07月26日(土)
2009,清水咲子,作新学院,4:47.88,2009年06月13日(土)
2010,清水咲子,御幸ヶ原ＳＳ,4:47.41,2010年08月27日(金)
2011,清水咲子,日本体育大,4:43.42,2011年05月21日(土)
2012,清水咲子,日本体育大,4:41.42,2012年09月09日(日)
2013,清水咲子,日本体育大,4:40.35,2013年04月12日(金)
2014,清水咲子,日本体育大,4:36.86,2014年04月11日(金)
2015,清水咲子,ミキハウス,4:35.04,2016年02月20日(土)
2016,清水咲子,ミキハウス,4:34.66,2016年08月06日(土)
2017,清水咲子,ミキハウス,4:35.62,2017年07月30日(日)
2018,清水咲子,ミキハウス,4:36.27,2018年08月09日(木)
