2013,林希菜,イ ト マ ン,2:17.99,2014年02月09日(日)
2014,林希菜,天下茶屋,2:13.46,2014年08月22日(金)
2015,林希菜,天下茶屋,2:11.95,2015年08月18日(火)
2016,林希菜,イ ト マ ン,2:12.22,2016年08月24日(水)
2017,林希菜,イ ト マ ン,2:12.81,2017年08月24日(木)
2018,林希菜,イ ト マ ン,2:12.08,2018年04月06日(金)
2019,林希菜,大　阪,2:09.50,2019年09月15日(日)
2020,林希菜,同志社大学,2:08.56,2020年10月02日(金)
2021,林希菜,イトマン,2:06.41,2022年03月04日(金)
2022,林希菜,JPN,02:07.27,2022年05月25日(水)
2016,三井愛梨,田園SS,2:18.95,2016年12月14日(水)
2017,三井愛梨,横浜サクラ,2:14.27,2017年10月07日(土)
2018,三井愛梨,あざみ野,2:10.23,2018年08月18日(土)
2019,三井愛梨,横浜サクラ,2:09.63,2019年08月24日(土)
2020,三井愛梨,桐蔭学園,2:11.92,2021年02月06日(土)
2021,三井愛梨,桐蔭学園高校,2:08.82,2022年03月04日(金)
2022,三井愛梨,JPN,2:07.82,2022年08月24日(水)
2013,内田かりん,勝沼,2:18.99,2013年08月09日(金)
2014,内田かりん,勝沼,2:19.04,2014年08月22日(金)
2015,内田かりん,勝沼,2:17.30,2015年07月11日(土)
2016,内田かりん,フィッツ青葉,2:14.50,2016年08月24日(水)
2017,内田かりん,駿台甲府,2:13.38,2017年08月18日(金)
2018,内田かりん,フィッツ青葉,2:11.28,2018年08月24日(金)
2019,内田かりん,神奈川大,2:10.15,2019年09月06日(金)
2020,内田かりん,神奈川大,2:08.89,2020年10月02日(金)
2021,内田かりん,神奈川大学,2:09.50,2021年04月07日(水)
2022,内田かりん,神奈川大,2:08.64,2022年08月29日(月)
2017,山岸琴美,飯田高陵,2:18.46,2017年07月15日(土)
2018,山岸琴美,ＩＳＣ飯田,2:18.65,2018年11月21日(水)
2019,山岸琴美,飯田女子,2:13.36,2019年07月20日(土)
2020,山岸琴美,ＩＳＣ飯田,2:10.42,2021年03月07日(日)
2021,山岸琴美,飯田女子,2:07.92,2021年07月24日(土)
2022,山岸琴美,東洋大,2:08.70,2022年07月30日(土)
2018,藤本穏,枚方ＳＳ,2:19.05,2018年08月24日(金)
2019,藤本穏,枚方ＳＳ,2:12.63,2019年08月24日(土)
2020,藤本穏,枚方ＳＳ,2:10.28,2021年02月06日(土)
2021,藤本穏,枚方ＳＳ,2:09.88,2021年04月06日(火)
2022,藤本穏,大　阪,2:09.30,2022年09月18日(日)
2013,牧野紘子,東京ドーム,2:17.09,2013年11月23日(土)
2016,牧野紘子,東京ドーム,2:06.92,2017年01月29日(日)
2017,牧野紘子,東京ドーム,2:07.15,2017年04月15日(土)
2018,牧野紘子,東京ドーム,2:09.02,2018年04月07日(土)
2019,牧野紘子,東京ドーム,2:07.32,2019年06月01日(土)
2020,牧野紘子,東京ドーム,2:07.88,2021年02月06日(土)
2021,牧野紘子,東京ドーム,2:08.66,2021年04月07日(水)
2022,牧野紘子,あいおいﾆｯｾｲ,2:09.43,2022年08月27日(土)
2014,水口知保,ｾﾝﾄﾗﾙ東戸塚,2:19.73,2015年02月22日(日)
2015,水口知保,ｾﾝﾄﾗﾙ東戸塚,2:17.29,2016年02月21日(日)
2016,水口知保,ｾﾝﾄﾗﾙ東戸塚,2:15.29,2016年08月24日(水)
2017,水口知保,日出高,2:11.64,2017年07月22日(土)
2018,水口知保,ｾﾝﾄﾗﾙ目黒,2:11.25,2018年04月06日(金)
2019,水口知保,ｾﾝﾄﾗﾙ目黒,2:11.32,2019年08月02日(金)
